Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-14587-80-6,172.16.0.1,14587,192.168.10.50,80,6,7/7/2017 3:57,1233955,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,19.44965578,3.241609297,411318.3333,711555.8026,1232952,3,1233955,411318.3333,711555.8026,1232952,3,0,0.0,0.0,0,0,0,0,0,0,80,0,3.241609297,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14132-80-6,172.16.0.1,14132,192.168.10.50,80,6,7/7/2017 3:56,6066574,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.956104384,0.659350731,2022191.333,3501531.817,6065412,373,6066574,2022191.333,3501531.817,6065412,373,0,0.0,0.0,0,0,0,0,0,0,80,0,0.659350731,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1162.0,0.0,1162,1162,6065412.0,0.0,6065412,6065412,DDoS
172.16.0.1-192.168.10.50-49853-80-6,172.16.0.1,49853,192.168.10.50,80,6,7/7/2017 3:56,865355,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13443.03783,10.40035592,108169.375,305515.6881,864282,4,766,383.0,446.8914857,699,67,865199,173039.8,386416.2282,864282,4,0,0,0,0,72,132,3.466785308,6.933570616,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14965-80-6,172.16.0.1,14965,192.168.10.50,80,6,7/7/2017 3:57,50603,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,229768.986,158.0933937,7229.0,15434.09734,41524,24,8628,4314.0,5867.57207,8463,165,50549,12637.25,19659.26844,41524,186,0,0,0,0,72,112,59.28502263,98.80837105,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-49921-80-6,172.16.0.1,49921,192.168.10.50,80,6,7/7/2017 3:56,927688,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,12539.7763,8.623588965,132526.8571,349839.1801,925887,30,1423,711.5,748.8260813,1241,182,927658,231914.5,462648.799,925887,96,0,0,0,0,72,112,3.233845862,5.389743103,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-15027-80-6,172.16.0.1,15027,192.168.10.50,80,6,7/7/2017 3:57,124669,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,93311.08776,64.16992195,17809.85714,46643.5413,123586,3,936,468.0,528.9158723,842,94,124550,31137.5,61633.76073,123586,3,0,0,0,0,72,112,24.06372073,40.10620122,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14452-80-6,172.16.0.1,14452,192.168.10.50,80,6,7/7/2017 3:57,6000909,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.999242615,0.833207102,1500227.25,2999561.867,5999570,1,6000909,1500227.25,2999561.867,5999570,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.833207102,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1339.0,0.0,1339,1339,5999570.0,0.0,5999570,5999570,DDoS
172.16.0.1-192.168.10.50-15123-80-6,172.16.0.1,15123,192.168.10.50,80,6,7/7/2017 3:57,776596,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,14979.47453,9.013695667,129432.6667,316527.3269,775541,4,1013,506.5,648.4169183,965,48,776515,258838.3333,447477.8962,775541,4,0,0,0,0,72,92,3.863012429,5.150683238,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.5-53-65353-17,192.168.10.5,65353,192.168.10.3,53,17,7/7/2017 3:30,224,2,2,82,338,41,41,41.0,0.0,169,169,169.0,0.0,1875000.0,17857.14286,74.66666667,88.08140174,173,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,8928.571429,8928.571429,41,169,92.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,115.25,41.0,169.0,64,0,0,0,0,0,0,2,82,2,338,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-14807-80-6,172.16.0.1,14807,192.168.10.50,80,6,7/7/2017 3:57,6152841,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.90063712,0.650106187,2050947.0,3551474.953,6151837,3,6152841,2050947.0,3551474.953,6151837,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.650106187,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1004.0,0.0,1004,1004,6151837.0,0.0,6151837,6151837,DDoS
172.16.0.1-192.168.10.50-50147-80-6,172.16.0.1,50147,192.168.10.50,80,6,7/7/2017 3:56,697057,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,16688.73564,11.47682327,99579.57143,263021.4431,696056,2,761,380.5,290.6208871,586,175,697008,174252.0,347869.4832,696056,2,0,0,0,0,72,112,4.303808727,7.173014545,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14176-80-6,172.16.0.1,14176,192.168.10.50,80,6,7/7/2017 3:56,125016,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,93052.08933,71.99078518,15627.0,43662.97495,123685,17,972,486.0,663.2661608,955,17,124945,24989.0,55174.06467,123685,46,0,0,0,0,72,132,23.99692839,47.99385679,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-49933-80-6,172.16.0.1,49933,192.168.10.50,80,6,7/7/2017 3:56,36183,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,321504.574,221.0983058,5169.0,12866.75123,34334,0,1266,633.0,895.197185,1266,0,36092,9023.0,16880.90394,34334,185,0,0,0,0,72,112,82.91186469,138.1864411,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-50116-80-6,172.16.0.1,50116,192.168.10.50,80,6,7/7/2017 3:56,8878731,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.378861236,0.563143539,2219682.75,4438597.502,8877579,274,8878731,2219682.75,4438597.502,8877579,274,0,0.0,0.0,0,0,0,0,0,0,100,0,0.563143539,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1152.0,0.0,1152,1152,8877579.0,0.0,8877579,8877579,DDoS
172.16.0.1-192.168.10.50-14711-80-6,172.16.0.1,14711,192.168.10.50,80,6,7/7/2017 3:57,90524,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,128507.3572,99.42114798,11315.5,31522.71024,89327,3,898,449.0,630.7392488,895,3,90488,18097.6,39820.09216,89327,15,0,0,0,0,72,132,33.14038266,66.28076532,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14197-80-6,172.16.0.1,14197,192.168.10.50,80,6,7/7/2017 3:56,930690,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,12499.32846,9.670244657,116336.25,328607.9171,929599,3,953,476.5,669.6301218,950,3,930643,186128.6,415612.7978,929599,3,0,0,0,0,72,132,3.223414886,6.446829771,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.5-53-55806-17,192.168.10.5,55806,192.168.10.3,53,17,7/7/2017 3:30,154,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1116883.117,25974.02597,51.33333333,81.98373822,146,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,12987.01299,12987.01299,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-52031-80-6,172.16.0.1,52031,192.168.10.50,80,6,7/7/2017 3:56,72253045,8,5,56,11601,20,0,7.0,5.656854249,7300,0,2320.2,3032.755381,161.335761,0.179923213,6021087.083,17800000.0,61800000,78,71500000,10200000.0,23000000.0,61800000,148,771069,192767.25,378492.6622,760462,186,0,0,0,0,172,112,0.110721977,0.069201236,0,7300,833.0714286,2037.940154,4153200.071,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,914.0,0.0,914,914,35700000.0,36800000.0,61800000,9714776,DDoS
172.16.0.1-192.168.10.50-14819-80-6,172.16.0.1,14819,192.168.10.50,80,6,7/7/2017 3:57,43083,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,269874.4284,162.4770791,7180.5,14209.96775,35901,82,36992,18496.0,24730.35257,35983,1009,43001,14333.66667,19840.70327,37076,566,0,0,0,0,72,92,69.63303391,92.84404522,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-49599-80-6,172.16.0.1,49599,192.168.10.50,80,6,7/7/2017 3:56,7731078,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.104353623,0.517392271,2577026.0,4462932.881,7730377,290,7731078,2577026.0,4462932.881,7730377,290,0,0.0,0.0,0,0,0,0,0,0,80,0,0.517392271,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,701.0,0.0,701,701,7730377.0,0.0,7730377,7730377,DDoS
172.16.0.1-192.168.10.50-49937-80-6,172.16.0.1,49937,192.168.10.50,80,6,7/7/2017 3:56,74501,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,156065.0193,107.381109,10643.0,21101.33538,56137,60,17963,8981.5,12416.08797,17761,202,74433,18608.25,26386.45579,56137,164,0,0,0,0,72,112,40.26791587,67.11319311,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.5-53-53956-17,192.168.10.5,53956,192.168.10.3,53,17,7/7/2017 3:30,173,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1202312.139,23121.38728,57.66666667,59.47548515,121,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,11560.69364,11560.69364,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-14952-80-6,172.16.0.1,14952,192.168.10.50,80,6,7/7/2017 3:57,751828,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,15472.95392,11.97082311,93978.5,265325.7809,750626,12,852,426.0,514.7737367,790,62,751812,150362.4,335557.7354,750626,12,0,0,0,0,72,132,3.990274371,7.980548743,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.1-192.168.10.3-53-61984-17,192.168.10.3,61984,192.168.10.1,53,17,7/7/2017 3:30,62233,1,1,58,138,58,58,58.0,0.0,138,138,138.0,0.0,3149.454469,32.13729051,62233.0,0.0,62233,62233,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,40,16.06864525,16.06864525,58,138,84.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,127.0,58.0,138.0,20,0,0,0,0,0,0,1,58,1,138,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.16-199.244.48.55-42112-443-6,192.168.10.16,42112,199.244.48.55,443,6,7/7/2017 3:30,142852,49,56,1325,110185,570,0,27.04081633,108.0950506,4344,0,1967.589286,928.3871406,780598.1015,735.026461,1373.576923,5152.03825,23416,1,142764,2974.25,7395.62264,23874,1,119883,2179.690909,6381.739844,24051,3,0,0,0,0,1264,1800,343.0123484,392.0141125,0,4344,1051.981132,1185.201385,1404702.323,0,0,0,1,0,0,0,0,1,1062.0,27.04081633,1967.589286,1264,0,0,0,0,0,0,49,1325,56,110185,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-14297-80-6,172.16.0.1,14297,192.168.10.50,80,6,7/7/2017 3:56,828253,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,14037.98115,8.45152387,138042.1667,330565.5426,812716,117,15023,7511.5,9202.994757,14019,1004,828136,276045.3333,464831.458,812716,178,0,0,0,0,72,92,3.622081659,4.829442211,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-49760-80-6,172.16.0.1,49760,192.168.10.50,80,6,7/7/2017 3:56,1156532,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,20.75169559,3.458615931,385510.6667,667141.2265,1155859,327,1156532,385510.6667,667141.2265,1155859,327,0,0.0,0.0,0,0,0,0,0,0,80,0,3.458615931,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.5-53-52341-17,192.168.10.5,52341,192.168.10.3,53,17,7/7/2017 3:30,23768,2,2,56,120,28,28,28.0,0.0,60,60,60.0,0.0,7404.91417,168.2935039,7922.666667,13716.39903,23761,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,84.14675194,84.14675194,28,60,40.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,51.0,28.0,60.0,40,0,0,0,0,0,0,2,56,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60607-17,192.168.10.3,60607,192.168.10.1,53,17,7/7/2017 3:30,59612,1,1,46,142,46,46,46.0,0.0,142,142,142.0,0.0,3153.727437,33.55029189,59612.0,0.0,59612,59612,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.77514594,16.77514594,46,142,78.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,117.0,46.0,142.0,32,0,0,0,0,0,0,1,46,1,142,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-52044-80-6,172.16.0.1,52044,192.168.10.50,80,6,7/7/2017 3:56,72844699,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,160.1077382,0.205917523,5203192.786,16700000.0,62600000,3,72200000,9028769.75,21900000.0,62600000,8,628781,125756.2,273104.3675,614176,49,0,0,0,0,192,132,0.123550514,0.082367009,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,2982.0,0.0,2982,2982,36100000.0,37400000.0,62600000,9630738,DDoS
172.16.0.1-192.168.10.50-49740-80-6,172.16.0.1,49740,192.168.10.50,80,6,7/7/2017 3:56,4174282,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.749491769,0.958248628,1391427.333,2409301.445,4173449,223,4174282,1391427.333,2409301.445,4173449,223,0,0.0,0.0,0,0,0,0,0,0,80,0,0.958248628,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.16-199.244.48.55-42032-443-6,192.168.10.16,42032,199.244.48.55,443,6,7/7/2017 3:30,142746,42,56,1319,108751,570,0,31.4047619,116.3707405,4344,0,1941.982143,1075.138697,771089.9079,686.5341235,1471.608247,5294.106612,23388,1,142728,3481.170732,7878.508647,23911,42,119798,2178.145455,6350.468301,24220,2,0,0,0,0,1052,1800,294.2289101,392.3052135,0,4344,1111.818182,1249.437019,1561092.865,0,0,0,1,0,0,0,0,1,1123.163265,31.4047619,1941.982143,1052,0,0,0,0,0,0,42,1319,56,108751,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-51938-80-6,172.16.0.1,51938,192.168.10.50,80,6,7/7/2017 3:56,72254725,9,4,62,11601,20,0,6.888888889,5.30199124,8675,0,2900.25,4088.041942,161.4150493,0.17991903,6021227.083,20000000.0,69400000,57,71400000,8919512.0,24400000.0,69400000,212,909916,303305.3333,515312.8971,898302,185,0,0,0,0,192,92,0.124559328,0.055359701,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,1954738.0,0.0,1954738,1954738,69400000.0,0.0,69400000,69400000,DDoS
172.16.0.1-192.168.10.50-52186-80-6,172.16.0.1,52186,192.168.10.50,80,6,7/7/2017 3:56,946793,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,12280.40343,9.505773701,118349.125,330840.6298,937103,14,9170,4585.0,6300.32142,9040,130,946618,189323.6,418040.2933,937103,14,0,0,0,0,72,132,3.168591234,6.337182468,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-15010-80-6,172.16.0.1,15010,192.168.10.50,80,6,7/7/2017 3:57,11003318,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.181160265,0.363526711,3667772.667,6352218.683,11000000,302,11000000,3667772.667,6352218.683,11000000,302,0,0.0,0.0,0,0,0,0,0,0,80,0,0.363526711,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,635.0,0.0,635,635,11000000.0,0.0,11000000,11000000,DDoS
192.168.10.1-192.168.10.3-53-61592-17,192.168.10.3,61592,192.168.10.1,53,17,7/7/2017 3:30,24134,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,6753.957073,82.87063893,24134.0,0.0,24134,24134,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,41.43531947,41.43531947,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,32,0,0,0,0,0,0,1,51,1,112,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-14662-80-6,172.16.0.1,14662,192.168.10.50,80,6,7/7/2017 3:57,46974,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,247519.9046,170.3069783,6710.571429,17277.33534,45890,1,46004,23002.0,32528.32615,46003,1,46861,11715.25,22889.30416,46048,88,0,0,0,0,72,112,63.86511687,106.4418615,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14180-80-6,172.16.0.1,14180,192.168.10.50,80,6,7/7/2017 3:56,4026434,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.960609313,0.993434886,1342144.667,2324659.29,4026430,1,4026434,1342144.667,2324659.29,4026430,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.993434886,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.1-192.168.10.3-53-60835-17,192.168.10.3,60835,192.168.10.1,53,17,7/7/2017 3:30,48338,1,1,38,106,38,38,38.0,0.0,106,106,106.0,0.0,2979.022715,41.37531549,48338.0,0.0,48338,48338,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.68765774,20.68765774,38,106,60.66666667,39.2598183,1541.333333,0,0,0,0,0,0,0,0,1,91.0,38.0,106.0,32,0,0,0,0,0,0,1,38,1,106,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-52029-80-6,172.16.0.1,52029,192.168.10.50,80,6,7/7/2017 3:56,1003269,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,11595.09563,8.970674864,125408.625,354422.3165,1002559,2,622,311.0,371.9381669,574,48,1003223,200644.6,448283.847,1002559,2,0,0,0,0,72,132,2.990224955,5.980449909,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14939-80-6,172.16.0.1,14939,192.168.10.50,80,6,7/7/2017 3:57,1826359,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6369.503477,4.927837298,228294.875,645343.3048,1825438,2,740,370.0,343.6538957,613,127,1826335,365267.0,816260.4709,1825438,2,0,0,0,0,72,132,1.642612433,3.285224865,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14748-80-6,172.16.0.1,14748,192.168.10.50,80,6,7/7/2017 3:57,8156822,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.677902987,0.612983831,2039205.5,4075717.864,8152782,2,8156822,2039205.5,4075717.864,8152782,2,0,0.0,0.0,0,0,0,0,0,0,100,0,0.612983831,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4040.0,0.0,4040,4040,8152782.0,0.0,8152782,8152782,DDoS
172.16.0.1-192.168.10.50-49962-80-6,172.16.0.1,49962,192.168.10.50,80,6,7/7/2017 3:56,28334,3,3,26,11601,20,0,8.666666667,10.26320288,11595,0,3867.0,6692.644993,410355.0505,211.7597233,5666.8,11903.13371,26949,58,27112,13556.0,19022.58663,27007,105,28276,14138.0,18589.83728,27283,993,0,0,0,0,72,72,105.8798617,105.8798617,0,11595,1661.0,4380.487987,19200000.0,0,0,0,1,0,0,0,0,1,1937.833333,8.666666667,3867.0,72,0,0,0,0,0,0,3,26,3,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
